gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2550022731	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/59046483/original.jpg	https://www.inaturalist.org/photos/59046483					2020-01-04T14:44:28Z	jackollis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jackollis
2550022731	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/59046497/original.jpg	https://www.inaturalist.org/photos/59046497					2020-01-04T14:44:28Z	jackollis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jackollis
2550018099	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/59297079/original.jpg	https://www.inaturalist.org/photos/59297079					2020-01-08T18:30:11Z	Claire O'Neill		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Claire O'Neill
2550018099	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/59297074/original.jpg	https://www.inaturalist.org/photos/59297074					2020-01-08T18:29:38Z	Claire O'Neill		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Claire O'Neill
2543073037	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/58808691/original.jpg	https://www.inaturalist.org/photos/58808691					2019-12-30T17:09:48Z	jackollis		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jackollis
2543052266	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/58707040/original.jpg	https://www.inaturalist.org/photos/58707040					2019-12-23T22:04:16Z	Erik Danielsen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Erik Danielsen
2543052266	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/58707024/original.jpg	https://www.inaturalist.org/photos/58707024					2019-12-23T22:01:02Z	Erik Danielsen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Erik Danielsen
2543051981	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/58707066/original.jpg	https://www.inaturalist.org/photos/58707066					2019-12-23T22:43:25Z	Erik Danielsen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Erik Danielsen
2543051981	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/58707075/original.jpg	https://www.inaturalist.org/photos/58707075					2019-12-23T22:44:18Z	Erik Danielsen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Erik Danielsen
2542952097	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/58706981/original.jpg	https://www.inaturalist.org/photos/58706981					2019-12-23T21:52:36Z	Erik Danielsen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Erik Danielsen
2542913307	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/56836505/original.jpeg	https://www.inaturalist.org/photos/56836505					2019-11-23T23:24:31Z	kyle_webster		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kyle_webster
2540883089	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/58538433/original.jpg	https://www.inaturalist.org/photos/58538433					2019-12-26T19:52:36Z	andrewm5		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	andrewm5
2540883089	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/58538413/original.jpg	https://www.inaturalist.org/photos/58538413					2019-12-26T19:52:36Z	andrewm5		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	andrewm5
2540883089	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/58538480/original.jpg	https://www.inaturalist.org/photos/58538480					2019-12-26T19:52:36Z	andrewm5		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	andrewm5
2540851641	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/58535810/original.jpg	https://www.inaturalist.org/photos/58535810					2019-12-26T19:11:57Z	Mike Campbell		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mike Campbell
2529392451	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/57970276/original.jpg	https://www.inaturalist.org/photos/57970276					2019-12-13T19:50:58Z	rylieb2		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rylieb2
2518002385	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/57605652/original.jpg	https://www.inaturalist.org/photos/57605652					2019-12-07T19:00:26Z	brentboscarino		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	brentboscarino
2465378354	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/57519959/original.jpeg	https://www.inaturalist.org/photos/57519959					2019-12-05T22:30:38Z	rangerliz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rangerliz
2465296791	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/56812016/original.jpg	https://www.inaturalist.org/photos/56812016					2019-11-22T15:29:11Z	josh_rudder		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	josh_rudder
2460066535	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/56412340/original.jpeg	https://www.inaturalist.org/photos/56412340					2015-02-18T22:57:46Z	Ken		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ken
2456548892	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/56047823/original.jpg	https://www.inaturalist.org/photos/56047823					2009-08-13T13:36:45Z	Annkatrin Rose		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Annkatrin Rose
2447986993	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/55278997/original.jpeg	https://www.inaturalist.org/photos/55278997					2019-10-30T00:19:18Z	mikeakresh		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	mikeakresh
2447973131	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/55184625/original.jpg	https://www.inaturalist.org/photos/55184625					2019-10-26T13:04:38Z	Emily		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Emily
2447973131	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/55184623/original.jpg	https://www.inaturalist.org/photos/55184623					2019-10-26T13:04:38Z	Emily		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Emily
2445114613	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/54831474/original.jpg	https://www.inaturalist.org/photos/54831474					2019-10-24T00:25:16Z	Mark McKnight		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mark McKnight
2445114613	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/54831460/original.jpg	https://www.inaturalist.org/photos/54831460					2019-10-24T00:25:16Z	Mark McKnight		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mark McKnight
2445114613	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/54831485/original.jpg	https://www.inaturalist.org/photos/54831485					2019-10-24T00:25:16Z	Mark McKnight		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mark McKnight
